order_date,bp,previous_bp,city,order_date_1,order_month,order_year,price_sold_at,quantity
2022-04-20 04:59:35,628750.0,630931.0,KABUPATEN MALANG,2022-04-20 04:59:35,4,2022,643600,5
2022-04-20 04:59:35,630931.0,628750.0,KABUPATEN MALANG,2022-04-20 04:59:35,4,2022,643600,5
2022-04-20 04:44:03,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 04:44:03,4,2022,678100,1
2022-04-20 04:44:03,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 04:44:03,4,2022,678100,1
2022-04-20 04:34:57,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 04:34:57,4,2022,643600,5
2022-04-20 04:34:57,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 04:34:57,4,2022,643600,5
2022-04-20 04:10:18,628750.0,630931.0,KABUPATEN MALANG,2022-04-20 04:10:18,4,2022,643600,5
2022-04-20 03:40:32,630931.0,628750.0,KABUPATEN MALANG,2022-04-20 03:40:32,4,2022,653400,1
2022-04-20 02:38:42,628750.0,630931.0,KABUPATEN MALANG,2022-04-20 02:38:42,4,2022,653400,1
2022-04-20 02:38:42,630931.0,628750.0,KABUPATEN MALANG,2022-04-20 02:38:42,4,2022,653400,1
2022-04-20 02:38:42,628750.0,630931.0,KABUPATEN MALANG,2022-04-20 02:38:42,4,2022,653400,1
2022-04-20 02:32:41,630931.0,628750.0,KABUPATEN MALANG,2022-04-20 02:32:41,4,2022,643600,5
2022-04-20 01:43:18,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 01:43:18,4,2022,668000,5
2022-04-20 01:43:18,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 01:43:18,4,2022,668000,5
2022-04-20 01:05:23,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 01:05:23,4,2022,643600,5
2022-04-20 01:05:23,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 01:05:23,4,2022,643600,5
2022-04-20 01:01:46,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 01:01:46,4,2022,653400,1
2022-04-20 01:01:46,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 01:01:46,4,2022,653400,1
2022-04-20 00:24:39,632475.0,628750.0,KABUPATEN MALANG,2022-04-20 00:24:39,4,2022,653400,2
2022-04-20 00:24:39,628750.0,632475.0,KABUPATEN MALANG,2022-04-20 00:24:39,4,2022,653400,2
2022-04-19 13:55:47,628750.0,632325.0,KABUPATEN MALANG,2022-04-19 13:55:47,4,2022,649400,3
2022-04-19 13:04:35,632325.0,628750.0,KABUPATEN MALANG,2022-04-19 13:04:35,4,2022,653400,1
2022-04-19 10:41:19,628750.0,629320.0,KABUPATEN MALANG,2022-04-19 10:41:19,4,2022,653400,1
2022-04-19 07:27:31,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 07:27:31,4,2022,645400,5
2022-04-19 07:27:31,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 07:27:31,4,2022,645400,5
2022-04-19 05:17:28,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 05:17:28,4,2022,653400,1
2022-04-19 05:17:28,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 05:17:28,4,2022,653400,1
2022-04-19 05:12:06,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 05:12:06,4,2022,682900,1
2022-04-19 05:12:06,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 05:12:06,4,2022,682900,1
2022-04-19 04:36:47,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 04:36:47,4,2022,653400,1
2022-04-19 04:36:47,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 04:36:47,4,2022,653400,1
2022-04-19 03:25:54,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 03:25:54,4,2022,678700,3
2022-04-19 03:25:54,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 03:25:54,4,2022,678700,3
2022-04-19 03:13:09,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 03:13:09,4,2022,653400,1
2022-04-19 03:13:09,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 03:13:09,4,2022,653400,1
2022-04-19 03:13:09,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 03:13:09,4,2022,653400,1
2022-04-19 03:03:39,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 03:03:39,4,2022,674600,5
2022-04-19 03:02:43,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 03:02:43,4,2022,645400,5
2022-04-19 03:02:43,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 03:02:43,4,2022,645400,5
2022-04-19 03:02:43,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 03:02:43,4,2022,645400,5
2022-04-19 03:02:19,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 03:02:19,4,2022,674600,5
2022-04-19 02:36:56,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 02:36:56,4,2022,645400,6
2022-04-19 02:36:56,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 02:36:56,4,2022,645400,6
2022-04-19 02:18:46,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 02:18:46,4,2022,645400,5
2022-04-19 02:18:05,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 02:18:05,4,2022,645400,6
2022-04-19 02:14:57,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 02:14:57,4,2022,645400,6
2022-04-19 02:14:57,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 02:14:57,4,2022,645400,6
2022-04-19 02:14:57,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 02:14:57,4,2022,645400,6
2022-04-19 02:07:02,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 02:07:02,4,2022,653400,1
2022-04-19 02:07:02,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 02:07:02,4,2022,653400,1
2022-04-19 02:04:16,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 02:04:16,4,2022,653400,2
2022-04-19 01:52:32,629320.0,630959.0,KABUPATEN MALANG,2022-04-19 01:52:32,4,2022,645400,5
2022-04-19 01:52:32,630959.0,629320.0,KABUPATEN MALANG,2022-04-19 01:52:32,4,2022,645400,5
2022-04-19 01:18:05,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 01:18:05,4,2022,645400,5
2022-04-19 01:18:05,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 01:18:05,4,2022,645400,5
2022-04-19 01:00:38,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 01:00:38,4,2022,645400,5
2022-04-19 01:00:38,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 01:00:38,4,2022,645400,5
2022-04-19 00:56:57,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 00:56:57,4,2022,649400,3
2022-04-19 00:56:57,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 00:56:57,4,2022,649400,3
2022-04-19 00:54:35,629320.0,630000.0,KABUPATEN MALANG,2022-04-19 00:54:35,4,2022,653400,1
2022-04-19 00:54:35,630000.0,629320.0,KABUPATEN MALANG,2022-04-19 00:54:35,4,2022,653400,1
2022-04-18 23:22:01,629320.0,630000.0,KABUPATEN MALANG,2022-04-18 23:22:01,4,2022,682900,2
2022-04-18 22:27:43,630000.0,629320.0,KABUPATEN MALANG,2022-04-18 22:27:43,4,2022,653400,1
2022-04-18 13:43:35,629320.0,630959.0,KABUPATEN MALANG,2022-04-18 13:43:35,4,2022,653400,2
2022-04-18 13:43:35,630959.0,629320.0,KABUPATEN MALANG,2022-04-18 13:43:35,4,2022,653400,2
2022-04-18 12:17:21,629320.0,630000.0,KABUPATEN MALANG,2022-04-18 12:17:21,4,2022,645400,5
2022-04-18 12:17:21,630000.0,629320.0,KABUPATEN MALANG,2022-04-18 12:17:21,4,2022,645400,5
2022-04-18 10:04:47,629320.0,633750.0,KABUPATEN MALANG,2022-04-18 10:04:47,4,2022,653400,1
2022-04-18 08:50:58,630624.0,633750.0,KABUPATEN MALANG,2022-04-18 08:50:58,4,2022,645400,5
2022-04-18 08:50:58,633750.0,630624.0,KABUPATEN MALANG,2022-04-18 08:50:58,4,2022,645400,5
2022-04-18 07:42:06,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 07:42:06,4,2022,653400,1
2022-04-18 07:33:34,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 07:33:34,4,2022,645400,11
2022-04-18 06:49:43,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 06:49:43,4,2022,653400,2
2022-04-18 06:33:22,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 06:33:22,4,2022,653400,1
2022-04-18 06:23:02,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 06:23:02,4,2022,645400,10
2022-04-18 06:23:02,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 06:23:02,4,2022,645400,10
2022-04-18 05:58:25,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 05:58:25,4,2022,653400,1
2022-04-18 05:58:25,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 05:58:25,4,2022,653400,1
2022-04-18 05:11:36,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 05:11:36,4,2022,645400,5
2022-04-18 05:11:36,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 05:11:36,4,2022,645400,5
2022-04-18 04:43:17,630624.0,633750.0,KABUPATEN MALANG,2022-04-18 04:43:17,4,2022,653400,2
2022-04-18 04:43:17,633750.0,630624.0,KABUPATEN MALANG,2022-04-18 04:43:17,4,2022,653400,2
2022-04-18 04:35:49,633750.0,630624.0,KABUPATEN MALANG,2022-04-18 04:35:49,4,2022,649400,4
2022-04-18 04:22:39,630624.0,633750.0,KABUPATEN MALANG,2022-04-18 04:22:39,4,2022,653400,1
2022-04-18 03:31:48,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 03:31:48,4,2022,649400,3
2022-04-18 03:31:48,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 03:31:48,4,2022,649400,3
2022-04-18 03:24:36,633750.0,630624.0,KABUPATEN MALANG,2022-04-18 03:24:36,4,2022,653400,1
2022-04-18 03:24:36,630624.0,633750.0,KABUPATEN MALANG,2022-04-18 03:24:36,4,2022,653400,1
2022-04-18 02:22:41,633750.0,630624.0,KABUPATEN MALANG,2022-04-18 02:22:41,4,2022,645400,5
2022-04-18 02:05:00,630624.0,633750.0,KABUPATEN MALANG,2022-04-18 02:05:00,4,2022,653400,1
2022-04-18 01:15:10,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 01:15:10,4,2022,653400,1
2022-04-18 01:15:10,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 01:15:10,4,2022,653400,1
2022-04-18 01:14:19,633750.0,630000.0,KABUPATEN MALANG,2022-04-18 01:14:19,4,2022,653400,1
2022-04-18 01:14:19,630000.0,633750.0,KABUPATEN MALANG,2022-04-18 01:14:19,4,2022,653400,1
2022-04-17 14:29:19,633750.0,630624.0,KABUPATEN MALANG,2022-04-17 14:29:19,4,2022,645600,5
2022-04-17 14:29:19,630624.0,633750.0,KABUPATEN MALANG,2022-04-17 14:29:19,4,2022,645600,5
2022-04-17 11:27:03,633750.0,630624.0,KABUPATEN MALANG,2022-04-17 11:27:03,4,2022,645600,5
2022-04-17 09:08:33,630624.0,633750.0,KABUPATEN MALANG,2022-04-17 09:08:33,4,2022,645600,5
2022-04-17 07:22:07,633750.0,630000.0,KABUPATEN MALANG,2022-04-17 07:22:07,4,2022,653400,1
2022-04-17 07:22:07,630000.0,633750.0,KABUPATEN MALANG,2022-04-17 07:22:07,4,2022,653400,1
2022-04-17 03:20:25,633750.0,630000.0,KABUPATEN MALANG,2022-04-17 03:20:25,4,2022,653400,1
2022-04-17 03:20:25,630000.0,633750.0,KABUPATEN MALANG,2022-04-17 03:20:25,4,2022,653400,1
2022-04-17 02:37:59,631397.0,633750.0,KABUPATEN MALANG,2022-04-17 02:37:59,4,2022,653400,1
2022-04-17 02:37:59,633750.0,631397.0,KABUPATEN MALANG,2022-04-17 02:37:59,4,2022,653400,1
2022-04-17 01:21:39,633750.0,630624.0,KABUPATEN MALANG,2022-04-17 01:21:39,4,2022,653400,1
2022-04-17 01:21:39,630624.0,633750.0,KABUPATEN MALANG,2022-04-17 01:21:39,4,2022,653400,1
2022-04-16 14:40:22,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 14:40:22,4,2022,653400,1
2022-04-16 14:40:22,630624.0,630000.0,KABUPATEN MALANG,2022-04-16 14:40:22,4,2022,653400,1
2022-04-16 14:21:04,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 14:21:04,4,2022,653400,1
2022-04-16 11:53:24,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 11:53:24,4,2022,645600,5
2022-04-16 11:38:34,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 11:38:34,4,2022,645600,11
2022-04-16 08:01:59,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 08:01:59,4,2022,653400,1
2022-04-16 08:01:59,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 08:01:59,4,2022,653400,1
2022-04-16 07:27:14,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 07:27:14,4,2022,653400,1
2022-04-16 07:27:14,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 07:27:14,4,2022,653400,1
2022-04-16 05:41:30,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 05:41:30,4,2022,653400,1
2022-04-16 05:41:30,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 05:41:30,4,2022,653400,1
2022-04-16 05:32:49,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 05:32:49,4,2022,653400,1
2022-04-16 05:32:49,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 05:32:49,4,2022,653400,1
2022-04-16 05:29:39,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 05:29:39,4,2022,653400,1
2022-04-16 05:29:39,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 05:29:39,4,2022,653400,1
2022-04-16 04:51:12,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 04:51:12,4,2022,649500,3
2022-04-16 04:51:12,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 04:51:12,4,2022,649500,3
2022-04-16 04:49:45,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 04:49:45,4,2022,649500,3
2022-04-16 04:49:45,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 04:49:45,4,2022,649500,3
2022-04-16 04:40:04,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 04:40:04,4,2022,653400,1
2022-04-16 04:40:04,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 04:40:04,4,2022,653400,1
2022-04-16 04:02:31,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 04:02:31,4,2022,653400,1
2022-04-16 04:02:31,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 04:02:31,4,2022,653400,1
2022-04-16 02:03:04,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 02:03:04,4,2022,653400,1
2022-04-16 02:03:04,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 02:03:04,4,2022,653400,1
2022-04-16 01:36:31,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 01:36:31,4,2022,653400,1
2022-04-16 01:36:31,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 01:36:31,4,2022,653400,1
2022-04-16 01:23:57,633750.0,630000.0,KABUPATEN MALANG,2022-04-16 01:23:57,4,2022,653400,1
2022-04-16 01:23:57,630000.0,633750.0,KABUPATEN MALANG,2022-04-16 01:23:57,4,2022,653400,1
2022-04-16 00:19:19,633750.0,630624.0,KABUPATEN MALANG,2022-04-16 00:19:19,4,2022,653400,2
2022-04-16 00:19:19,630624.0,633750.0,KABUPATEN MALANG,2022-04-16 00:19:19,4,2022,653400,2
2022-04-15 13:16:41,633750.0,631397.0,KABUPATEN MALANG,2022-04-15 13:16:41,4,2022,653400,1
2022-04-15 13:16:41,631397.0,633750.0,KABUPATEN MALANG,2022-04-15 13:16:41,4,2022,653400,1
2022-04-15 12:43:55,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 12:43:55,4,2022,653400,2
2022-04-15 11:29:28,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 11:29:28,4,2022,653400,1
2022-04-15 09:31:25,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 09:31:25,4,2022,649500,3
2022-04-15 09:05:48,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 09:05:48,4,2022,653400,1
2022-04-15 06:44:48,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 06:44:48,4,2022,649500,3
2022-04-15 06:44:48,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 06:44:48,4,2022,649500,3
2022-04-15 05:38:23,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 05:38:23,4,2022,653400,2
2022-04-15 05:38:23,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 05:38:23,4,2022,653400,2
2022-04-15 03:48:53,630000.0,633750.0,KABUPATEN MALANG,2022-04-15 03:48:53,4,2022,649500,3
2022-04-15 03:48:53,633750.0,630000.0,KABUPATEN MALANG,2022-04-15 03:48:53,4,2022,649500,3
2022-04-15 02:56:03,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 02:56:03,4,2022,645600,5
2022-04-15 01:46:28,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 01:46:28,4,2022,645600,5
2022-04-15 01:44:29,630624.0,633750.0,KABUPATEN MALANG,2022-04-15 01:44:29,4,2022,653400,1
2022-04-15 01:44:29,633750.0,630624.0,KABUPATEN MALANG,2022-04-15 01:44:29,4,2022,653400,1
2022-04-15 00:48:49,633750.0,630000.0,KABUPATEN MALANG,2022-04-15 00:48:49,4,2022,653400,1
2022-04-15 00:48:49,630000.0,633750.0,KABUPATEN MALANG,2022-04-15 00:48:49,4,2022,653400,1
2022-04-14 21:49:00,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 21:49:00,4,2022,645600,5
2022-04-14 21:49:00,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 21:49:00,4,2022,645600,5
2022-04-14 16:26:30,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 16:26:30,4,2022,649500,3
2022-04-14 16:26:30,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 16:26:30,4,2022,649500,3
2022-04-14 16:26:30,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 16:26:30,4,2022,649500,3
2022-04-14 16:20:51,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 16:20:51,4,2022,649500,3
2022-04-14 16:03:56,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 16:03:56,4,2022,649500,3
2022-04-14 16:03:56,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 16:03:56,4,2022,649500,3
2022-04-14 16:03:56,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 16:03:56,4,2022,649500,3
2022-04-14 15:56:46,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 15:56:46,4,2022,645600,5
2022-04-14 15:55:36,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 15:55:36,4,2022,645600,5
2022-04-14 15:55:36,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 15:55:36,4,2022,645600,5
2022-04-14 15:54:49,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 15:54:49,4,2022,649500,4
2022-04-14 15:54:49,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 15:54:49,4,2022,649500,4
2022-04-14 14:51:09,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 14:51:09,4,2022,645600,5
2022-04-14 14:39:12,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 14:39:12,4,2022,645600,5
2022-04-14 14:01:29,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 14:01:29,4,2022,645600,5
2022-04-14 12:55:59,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 12:55:59,4,2022,649500,4
2022-04-14 12:43:36,630624.0,633750.0,KABUPATEN MALANG,2022-04-14 12:43:36,4,2022,649500,4
2022-04-14 12:43:36,633750.0,630624.0,KABUPATEN MALANG,2022-04-14 12:43:36,4,2022,649500,4
2022-04-14 07:49:51,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 07:49:51,4,2022,645600,5
2022-04-14 07:49:51,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 07:49:51,4,2022,645600,5
2022-04-14 07:41:19,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 07:41:19,4,2022,653400,1
2022-04-14 07:41:19,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 07:41:19,4,2022,653400,1
2022-04-14 06:58:34,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 06:58:34,4,2022,653400,1
2022-04-14 06:58:34,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 06:58:34,4,2022,653400,1
2022-04-14 06:51:52,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 06:51:52,4,2022,649500,3
2022-04-14 06:51:52,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 06:51:52,4,2022,649500,3
2022-04-14 04:30:42,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 04:30:42,4,2022,653400,1
2022-04-14 04:30:42,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 04:30:42,4,2022,653400,1
2022-04-14 04:16:44,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 04:16:44,4,2022,653400,1
2022-04-14 04:16:44,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 04:16:44,4,2022,653400,1
2022-04-14 04:10:34,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 04:10:34,4,2022,649500,3
2022-04-14 04:10:34,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 04:10:34,4,2022,649500,3
2022-04-14 03:27:42,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 03:27:42,4,2022,649500,3
2022-04-14 03:27:42,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 03:27:42,4,2022,649500,3
2022-04-14 03:27:42,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 03:27:42,4,2022,649500,3
2022-04-14 03:26:32,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 03:26:32,4,2022,649500,3
2022-04-14 03:26:22,630485.0,633750.0,KABUPATEN MALANG,2022-04-14 03:26:22,4,2022,653400,1
2022-04-14 03:26:22,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 03:26:22,4,2022,653400,1
2022-04-14 03:12:20,631434.0,633750.0,KABUPATEN MALANG,2022-04-14 03:12:20,4,2022,653400,1
2022-04-14 03:12:20,633750.0,631434.0,KABUPATEN MALANG,2022-04-14 03:12:20,4,2022,653400,1
2022-04-14 02:03:17,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 02:03:17,4,2022,649500,3
2022-04-14 02:03:17,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 02:03:17,4,2022,649500,3
2022-04-14 01:32:33,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:32:33,4,2022,653400,1
2022-04-14 01:32:33,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:32:33,4,2022,653400,1
2022-04-14 01:31:58,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:31:58,4,2022,653400,1
2022-04-14 01:31:58,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:31:58,4,2022,653400,1
2022-04-14 01:24:54,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:24:54,4,2022,653400,1
2022-04-14 01:24:54,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:24:54,4,2022,653400,1
2022-04-14 01:23:48,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:23:48,4,2022,645600,5
2022-04-14 01:23:48,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:23:48,4,2022,645600,5
2022-04-14 01:21:47,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:21:47,4,2022,645600,5
2022-04-14 01:21:47,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:21:47,4,2022,645600,5
2022-04-14 01:03:37,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:03:37,4,2022,649500,3
2022-04-14 01:03:37,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:03:37,4,2022,649500,3
2022-04-14 01:01:13,630000.0,633750.0,KABUPATEN MALANG,2022-04-14 01:01:13,4,2022,653400,1
2022-04-14 01:01:13,633750.0,630000.0,KABUPATEN MALANG,2022-04-14 01:01:13,4,2022,653400,1
2022-04-14 00:54:43,633750.0,630485.0,KABUPATEN MALANG,2022-04-14 00:54:43,4,2022,653400,1
2022-04-13 13:14:32,630485.0,633750.0,KABUPATEN MALANG,2022-04-13 13:14:32,4,2022,645600,5
2022-04-13 11:26:29,633750.0,630445.0,KABUPATEN MALANG,2022-04-13 11:26:29,4,2022,649500,3
2022-04-13 11:26:29,630445.0,633750.0,KABUPATEN MALANG,2022-04-13 11:26:29,4,2022,649500,3
2022-04-13 07:10:32,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 07:10:32,4,2022,653400,1
2022-04-13 07:10:32,630000.0,633750.0,KABUPATEN MALANG,2022-04-13 07:10:32,4,2022,653400,1
2022-04-13 07:09:32,630445.0,633750.0,KABUPATEN MALANG,2022-04-13 07:09:32,4,2022,653400,1
2022-04-13 07:09:32,633750.0,630445.0,KABUPATEN MALANG,2022-04-13 07:09:32,4,2022,653400,1
2022-04-13 06:47:31,630445.0,633750.0,KABUPATEN MALANG,2022-04-13 06:47:31,4,2022,653400,1
2022-04-13 06:47:31,633750.0,630445.0,KABUPATEN MALANG,2022-04-13 06:47:31,4,2022,653400,1
2022-04-13 06:21:59,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 06:21:59,4,2022,653400,1
2022-04-13 06:00:13,630000.0,630436.0,KABUPATEN MALANG,2022-04-13 06:00:13,4,2022,653400,1
2022-04-13 05:56:26,630436.0,633750.0,KABUPATEN MALANG,2022-04-13 05:56:26,4,2022,653400,1
2022-04-13 05:54:00,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 05:54:00,4,2022,653400,1
2022-04-13 05:41:01,630000.0,633750.0,KABUPATEN MALANG,2022-04-13 05:41:01,4,2022,645600,5
2022-04-13 05:35:11,630000.0,633750.0,KABUPATEN MALANG,2022-04-13 05:35:11,4,2022,653400,1
2022-04-13 05:35:11,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 05:35:11,4,2022,653400,1
2022-04-13 05:27:53,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 05:27:53,4,2022,653400,1
2022-04-13 05:27:53,630000.0,633750.0,KABUPATEN MALANG,2022-04-13 05:27:53,4,2022,653400,1
2022-04-13 05:25:50,633750.0,630436.0,KABUPATEN MALANG,2022-04-13 05:25:50,4,2022,653400,1
2022-04-13 05:07:33,630436.0,633750.0,KABUPATEN MALANG,2022-04-13 05:07:33,4,2022,653400,1
2022-04-13 04:48:02,630000.0,633750.0,KABUPATEN MALANG,2022-04-13 04:48:02,4,2022,653400,1
2022-04-13 04:48:02,633750.0,630000.0,KABUPATEN MALANG,2022-04-13 04:48:02,4,2022,653400,1
2022-04-13 04:00:40,633123.0,633750.0,KABUPATEN MALANG,2022-04-13 04:00:40,4,2022,653400,1
2022-04-13 04:00:40,633750.0,633123.0,KABUPATEN MALANG,2022-04-13 04:00:40,4,2022,653400,1
2022-04-13 03:47:34,633750.0,630436.0,KABUPATEN MALANG,2022-04-13 03:47:34,4,2022,653400,1
2022-04-13 03:46:18,630436.0,633750.0,KABUPATEN MALANG,2022-04-13 03:46:18,4,2022,682900,1
